,Unnamed: 0.1,50+,FGA,FGM,Name,Opponent_x,Points_x,Position_x,Week,XPA,XPM,Year,Away Games_x,Team,Blocks,Fumble Returns,Interception,Opponent_y,Pass Yards Allowed,Point After,Points_y,Position_y,Rush Yards Allowed,Sack,Safety,Total Yards,Touchdowns,Away Games_y
0,0,0,4,4,Greg Zuerlein,Cardinals,13.0,K,1,1,1,2013,0,Cardinals,0,1,1,Rams,299,27,11.0,DST,67,0.0,0,366,1,1
1,1,0,3,3,Dan Bailey,Giants,12.0,K,1,3,3,2013,0,Giants,0,0,1,Cowboys,244,36,4.0,DST,87,2.0,0,331,0,1
2,2,0,3,3,Caleb Sturgis,Browns,11.0,K,1,2,2,2013,1,Browns,0,0,1,Dolphins,255,23,7.0,DST,20,4.0,0,275,0,0
3,3,0,3,3,Garrett Hartley,Falcons,11.0,K,1,2,2,2013,0,Falcons,0,0,1,Saints,341,23,5.0,DST,78,2.0,0,419,0,1
4,4,0,3,3,Stephen Gostkowski,Bills,11.0,K,1,2,2,2013,1,Bills,0,2,1,Patriots,273,23,16.0,DST,158,3.0,0,431,1,0
5,5,0,3,3,Nick Folk,Buccaneers,10.0,K,1,1,1,2013,0,Buccaneers,0,1,1,Jets,214,18,13.0,DST,90,5.0,0,304,0,1
6,6,0,3,2,Phil Dawson,Packers,10.0,K,1,4,4,2013,0,Packers,0,0,0,49ers,404,34,2.0,DST,90,2.0,0,494,0,1
7,7,0,3,3,Rob Bironas,Steelers,10.0,K,1,1,1,2013,1,Steelers,0,0,0,Titans,117,16,7.0,DST,112,1.0,1,229,0,0
8,9,0,2,2,Justin Tucker,Broncos,9.0,K,1,3,3,2013,1,Broncos,1,0,2,Ravens,335,27,11.0,DST,58,4.0,0,393,0,0
9,10,1,1,1,Blair Walsh,Lions,8.0,K,1,3,3,2013,1,Lions,0,1,3,Min,225,24,12.0,DST,105,3.0,0,330,0,0
10,11,1,1,1,Robbie Gould,Bengals,8.0,K,1,3,3,2013,0,Bengals,0,0,1,Bears,242,24,3.0,DST,81,0.0,0,323,0,1
11,12,0,0,0,Matt Prater,Ravens,7.0,K,1,7,7,2013,0,Ravens,0,1,0,Broncos,445,49,5.0,DST,65,3.0,0,510,0,1
12,13,0,1,1,Alex Henery,Redskins,7.0,K,1,4,4,2013,1,Redskins,0,2,0,Eagles,180,33,13.0,DST,263,3.0,0,443,1,0
13,14,0,2,1,Randy Bullock,Chargers,7.0,K,1,4,4,2013,1,Chargers,0,0,1,Texans,329,31,4.0,DST,120,2.0,0,449,0,0
14,15,0,1,1,Josh Brown,Cowboys,7.0,K,1,4,4,2013,1,Cowboys,0,3,3,Giants,428,31,27.0,DST,50,3.0,0,478,2,0
15,16,0,2,2,Stephen Hauschka,Panthers,6.0,K,1,0,0,2013,1,Panthers,0,1,0,Seahawks,300,12,11.0,DST,70,2.0,0,370,0,0
16,17,0,2,1,Jay Feely,Rams,6.0,K,1,3,3,2013,1,Rams,0,1,1,Cardinals,304,24,9.0,DST,86,4.0,0,390,0,0
17,18,0,1,1,Rian Lindell,Jets,5.0,K,1,2,2,2013,1,Jets,0,1,1,Buccaneers,185,17,13.0,DST,65,3.0,1,250,0,0
18,19,0,2,1,Sebastian Janikowski,Colts,5.0,K,1,2,2,2013,1,Colts,0,0,2,Raiders,201,17,9.0,DST,171,1.0,0,372,0,0
