,Year,Week,Name,Fumble TD,Fumbles Lost,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Away Games
17,2013,1,Tony Romo,0,0,Giants,0,49,36,1,2,263,20.0,QB,0,0,0,0,0,2,0,-1,0
51,2013,2,Tony Romo,0,1,Chiefs,0,42,30,0,1,298,16.0,QB,0,0,0,0,0,2,0,3,1
74,2013,3,Tony Romo,0,0,Rams,0,24,17,0,3,210,26.0,QB,0,0,0,0,0,0,0,0,0
112,2013,4,Tony Romo,0,0,Chargers,0,37,27,0,2,246,22.0,QB,0,0,0,0,0,1,0,15,1
139,2013,5,Tony Romo,0,0,Broncos,1,36,25,1,5,506,50.0,QB,0,0,0,0,0,1,0,7,0
195,2013,6,Tony Romo,0,0,Redskins,0,30,18,1,1,170,10.0,QB,0,0,0,0,0,0,0,0,0
225,2013,7,Tony Romo,0,0,Eagles,0,47,28,2,1,317,14.0,QB,0,0,0,0,0,4,0,2,1
246,2013,8,Tony Romo,0,0,Lions,0,30,14,0,3,206,26.0,QB,0,0,0,0,0,3,0,6,1
280,2013,9,Tony Romo,0,0,Min,0,51,34,1,2,337,23.0,QB,0,0,0,0,0,1,0,8,0
322,2013,10,Tony Romo,0,0,Saints,0,24,10,0,1,128,11.0,QB,0,0,0,0,0,0,0,0,1
387,2013,12,Tony Romo,0,0,Giants,0,38,23,1,2,234,19.0,QB,0,0,0,0,0,3,0,1,1
424,2013,13,Tony Romo,0,0,Raiders,0,32,23,0,1,225,15.0,QB,0,0,0,0,0,1,0,-1,0
453,2013,14,Tony Romo,0,0,Bears,0,20,11,0,3,104,22.0,QB,0,0,0,0,0,1,0,-1,1
491,2013,15,Tony Romo,0,0,Packers,0,48,29,2,2,358,22.0,QB,0,0,0,0,0,0,0,0,0
523,2013,16,Tony Romo,0,0,Redskins,0,27,17,1,2,226,19.0,QB,0,0,0,0,0,1,0,-1,1
594,2015,1,Tony Romo,0,0,Giants,0,45,36,2,3,356,28.0,QB,0,0,0,0,0,1,0,-1,0
657,2015,2,Tony Romo,0,1,Eagles,0,27,18,0,0,195,7.0,QB,0,0,0,0,0,1,0,12,1
933,2015,11,Tony Romo,0,0,Dolphins,0,28,18,2,2,227,17.0,QB,0,0,0,0,0,2,0,2,1
985,2015,12,Tony Romo,0,0,Panthers,0,21,11,3,0,106,-2.0,QB,0,0,0,0,0,0,0,0,0
1186,2012,1,Tony Romo,0,0,Giants,0,29,22,1,3,307,29.0,QB,0,0,0,0,0,5,0,12,1
